carat,cut,color,clarity,depth,table,price,x,y,z
1.14,2,3,4,63.40361445783132,58.0,7171,6.67,6.61,4.21
1.32,2,3,1,61.58232359230221,57.0,7173,6.98,7.05,4.32
1.1,2,4,3,62.813688212927765,56.0,7174,6.56,6.59,4.13
1.15,2,3,3,60.221402214022135,60.0,7175,6.75,6.8,4.08
1.02,4,4,3,61.87161639597834,56.0,7175,6.39,6.54,4.0
1.16,4,2,4,62.351190476190474,56.0,7175,6.71,6.73,4.19
1.04,3,5,3,61.06870229007634,59.0,7175,6.56,6.54,4.0
1.27,2,2,3,59.21237693389592,58.0,7176,7.07,7.15,4.21
1.0,2,3,5,62.9600626468285,56.0,7177,6.37,6.4,4.02
1.5,1,0,3,61.675824175824175,56.0,7177,7.23,7.33,4.49
1.5,1,0,3,63.61746361746362,58.0,7177,7.2,7.23,4.59
1.5,2,0,3,60.45236463331049,63.0,7177,7.27,7.32,4.41
1.0,4,5,3,62.509742790335146,57.0,7177,6.38,6.45,4.01
1.0,4,4,4,61.372397841171946,56.0,7177,6.46,6.51,3.98
1.04,1,3,4,63.7568199532346,57.0,7177,6.43,6.4,4.09
1.23,2,2,3,60.17316017316018,63.0,7177,6.95,6.91,4.17
1.01,4,3,4,61.778471138845546,58.0,7178,6.4,6.42,3.96
1.01,2,3,4,60.90979182729376,55.0,7179,6.46,6.51,3.95
1.01,4,3,3,61.838006230529594,56.0,7179,6.4,6.44,3.97
1.01,4,3,3,61.360123647604325,57.0,7179,6.44,6.5,3.97
1.01,4,3,4,61.91950464396284,54.0,7179,6.44,6.48,4.0
1.11,3,4,3,61.30728775356875,56.0,7179,6.68,6.63,4.08
1.23,4,1,4,61.56069364161849,54.0,7181,6.9,6.94,4.26
1.19,4,2,4,62.068965517241395,54.0,7181,6.8,6.83,4.23
1.5,3,5,1,61.474844934527916,60.0,7182,7.29,7.22,4.46
1.35,0,1,3,61.6140350877193,62.0,7182,7.15,7.1,4.39
1.25,4,2,2,62.27371469949312,54.0,7182,6.93,6.88,4.3
1.33,4,1,3,62.54442075337599,54.0,7186,7.02,7.05,4.4
1.52,0,0,4,65.32314107018763,58.0,7186,7.22,7.17,4.7
1.08,4,3,3,62.27272727272728,54.0,7187,6.59,6.61,4.11
1.5,3,2,1,61.29692832764505,62.0,7187,7.4,7.25,4.49
1.5,0,2,1,65.54385964912281,53.0,7187,7.14,7.11,4.67
1.01,2,3,5,61.93447737909516,58.0,7188,6.38,6.44,3.97
1.31,2,2,2,60.3399433427762,58.0,7189,7.02,7.1,4.26
1.07,4,5,3,60.030165912518854,56.0,7190,6.64,6.62,3.98
1.57,3,0,4,60.834990059642145,61.0,7190,7.6,7.49,4.59
1.0,1,5,4,59.95352439969016,65.0,7190,6.48,6.43,3.87
1.2,4,2,3,60.8,55.0,7190,6.9,6.85,4.18
1.2,2,6,2,60.71689831748355,58.0,7191,6.81,6.86,4.15
1.03,3,5,3,61.23076923076923,59.0,7192,6.53,6.47,3.98
1.02,4,3,4,61.29032258064516,56.0,7192,6.49,6.53,3.99
1.06,4,2,6,61.314984709480115,57.0,7193,6.55,6.53,4.01
1.12,4,3,3,62.172284644194754,54.0,7193,6.65,6.7,4.15
1.01,2,5,3,60.620155038759705,59.0,7195,6.43,6.47,3.91
1.21,2,2,4,60.361010830324915,59.0,7196,6.88,6.97,4.18
1.02,3,4,4,60.47220106626048,56.0,7197,6.61,6.52,3.97
1.7,4,2,0,62.72189349112425,54.0,7197,7.63,7.58,4.77
1.02,1,4,4,63.736263736263744,57.0,7197,6.39,6.35,4.06
1.02,1,4,4,57.89871504157218,59.0,7197,6.64,6.59,3.83
1.36,1,4,2,57.53237900477164,60.0,7197,7.36,7.31,4.22
1.01,4,5,3,61.59813809154383,57.0,7198,6.43,6.46,3.97
1.07,4,3,4,61.796042617960424,55.0,7198,6.59,6.55,4.06
1.07,4,3,4,61.98473282442748,56.0,7198,6.58,6.52,4.06
1.14,4,3,3,61.7910447761194,56.0,7199,6.69,6.71,4.14
1.0,1,6,3,63.87351778656127,56.0,7200,6.34,6.31,4.04
1.22,1,2,3,63.79821958456973,55.0,7201,6.77,6.71,4.3
1.21,3,5,2,62.601028655400434,58.0,7203,6.79,6.82,4.26
1.21,2,2,2,59.55299206921413,60.0,7203,6.93,6.94,4.13
1.16,4,3,3,62.33183856502242,57.0,7203,6.72,6.66,4.17
1.47,3,0,3,61.5068493150685,58.0,7203,7.31,7.29,4.49
1.16,3,3,3,59.86890021849965,60.0,7203,6.88,6.85,4.11
1.0,2,4,4,60.41828040278854,59.0,7204,6.4,6.51,3.9
1.33,3,2,2,61.12295664534471,61.0,7204,7.05,7.02,4.3
1.0,3,4,5,61.86374314800314,61.0,7204,6.45,6.32,3.95
2.0,4,2,0,62.50779787897691,57.0,7204,8.05,7.98,5.01
1.04,2,4,4,63.011583011583014,56.0,7207,6.45,6.5,4.08
1.19,4,1,7,61.66298749080207,56.0,7207,6.78,6.81,4.19
1.51,1,0,3,63.68715083798882,59.0,7207,7.12,7.2,4.56
1.5,1,1,2,64.21125781792911,56.0,7207,7.25,7.14,4.62
1.51,1,4,1,63.70575988896599,59.0,7208,7.15,7.26,4.59
1.04,4,5,2,61.75115207373272,56.0,7208,6.49,6.53,4.02
1.32,4,1,3,60.75230660042584,57.0,7209,7.07,7.02,4.28
1.01,4,4,4,63.16614420062696,56.0,7209,6.35,6.41,4.03
1.24,1,2,3,58.28651685393259,58.0,7210,7.09,7.15,4.15
1.5,2,1,1,63.370473537604454,58.0,7211,7.15,7.21,4.55
1.5,0,2,2,65.86572438162544,56.0,7211,7.11,7.04,4.66
1.03,4,3,4,62.17054263565891,59.0,7211,6.48,6.42,4.01
1.15,3,6,2,61.074319352465054,53.0,7213,6.83,6.76,4.15
1.4,4,2,1,61.20749479528106,56.0,7213,7.23,7.18,4.41
1.42,0,3,3,59.559834938101794,66.0,7214,7.31,7.23,4.33
0.9,1,5,6,63.434675431388655,60.0,7214,6.06,6.11,3.86
1.0,2,3,5,60.72252113758647,56.0,7215,6.5,6.51,3.95
1.41,2,4,1,61.37787056367432,59.0,7215,7.17,7.2,4.41
1.22,4,5,2,61.73913043478261,56.0,7215,6.92,6.88,4.26
1.5,1,3,1,63.74391092553932,58.0,7216,7.15,7.22,4.58
1.18,4,2,4,64.8854961832061,58.0,7216,6.57,6.53,4.25
1.18,4,6,2,61.946902654867266,55.0,7216,6.8,6.76,4.2
1.33,4,2,2,62.72273699215965,56.0,7217,7.04,6.99,4.4
1.36,4,1,2,62.01550387596899,56.0,7218,7.08,7.11,4.4
1.11,4,5,2,62.06896551724137,55.0,7218,6.66,6.68,4.14
1.27,3,2,3,62.08393632416788,60.0,7219,6.94,6.88,4.29
1.27,4,2,3,60.28368794326241,56.0,7219,7.08,7.02,4.25
1.01,3,3,7,61.33540372670807,58.0,7220,6.4,6.48,3.95
1.04,4,6,3,61.904761904761905,55.0,7220,6.5,6.52,4.03
1.07,4,3,4,61.35155656795747,57.0,7222,6.57,6.6,4.04
1.24,3,2,4,62.19956300072832,59.0,7222,6.9,6.83,4.27
1.24,4,2,4,62.53644314868805,54.0,7222,6.88,6.84,4.29
1.24,4,2,4,62.96566837107377,56.0,7222,6.87,6.82,4.31
1.0,4,3,4,62.51944012441679,54.0,7223,6.41,6.45,4.02
1.21,3,2,4,62.30712711241735,58.0,7223,6.84,6.77,4.24
1.4,3,3,1,61.991584852734924,60.0,7225,7.1,7.16,4.42
1.01,2,3,5,59.72434915773355,59.0,7226,6.5,6.56,3.9
2.3,3,3,0,60.104226983207866,59.0,7226,8.71,8.56,5.19
1.0,1,5,5,65.32582461786001,56.0,7226,6.19,6.24,4.06
1.25,2,2,3,62.941176470588246,60.0,7227,6.77,6.83,4.28
1.09,4,3,3,60.551826994780015,57.0,7227,6.68,6.73,4.06
1.01,4,4,3,61.562258313998456,56.0,7229,6.48,6.45,3.98
1.63,4,4,0,62.11015262110152,55.0,7229,7.57,7.5,4.68
1.34,2,6,1,62.339514978602,59.0,7230,6.99,7.03,4.37
0.85,4,6,6,62.00657894736842,56.0,7230,6.05,6.11,3.77
1.26,4,3,2,61.30653266331658,57.0,7230,6.94,6.99,4.27
1.21,4,5,2,62.28070175438596,54.1,7231,6.82,6.86,4.26
1.07,3,4,4,62.41352805534204,58.0,7232,6.52,6.49,4.06
1.51,1,1,2,63.88308977035489,63.0,7233,7.17,7.2,4.59
1.03,2,4,4,62.249614791987675,57.0,7233,6.47,6.51,4.04
1.38,3,2,4,60.960334029227546,60.0,7233,7.21,7.16,4.38
1.01,1,5,4,63.42229199372057,58.0,7234,6.36,6.38,4.04
1.01,2,3,5,63.024544734758514,59.0,7234,6.25,6.38,3.98
1.01,2,3,5,62.81249999999999,58.0,7234,6.38,6.42,4.02
1.01,2,3,5,60.27607361963191,58.0,7234,6.51,6.53,3.93
1.51,3,2,1,59.40460081190798,62.0,7235,7.47,7.31,4.39
1.2,4,2,3,62.33382570162481,56.6,7235,6.74,6.8,4.22
1.7,2,2,1,63.49631614199599,58.0,7235,7.5,7.43,4.74
1.0,3,2,7,60.56879323597233,57.0,7235,6.54,6.47,3.94
1.21,4,2,3,62.35294117647059,59.0,7236,6.81,6.79,4.24
1.31,1,1,3,62.526766595289075,56.0,7236,7.03,6.98,4.38
1.09,4,4,3,61.21530382595649,56.0,7238,6.68,6.65,4.08
1.39,3,0,4,60.815480304077404,58.0,7239,7.26,7.21,4.4
1.52,2,0,2,62.312925170068034,57.0,7239,7.32,7.38,4.58
1.01,3,4,3,61.70542635658916,58.0,7240,6.47,6.43,3.98
1.07,4,5,3,61.796042617960424,58.0,7240,6.53,6.61,4.06
1.01,4,5,3,59.32721712538226,57.0,7240,6.57,6.51,3.88
1.53,4,3,1,61.683501683501675,57.0,7240,7.44,7.41,4.58
1.01,3,5,3,60.47582501918649,61.0,7240,6.53,6.5,3.94
1.01,3,5,3,59.29339477726574,58.0,7240,6.53,6.49,3.86
1.01,4,4,4,62.160062160062154,57.0,7240,6.48,6.39,4.0
1.0,2,3,5,62.0797498045348,59.0,7242,6.34,6.45,3.97
1.2,4,3,3,62.814814814814824,57.0,7243,6.78,6.72,4.24
1.16,4,3,3,61.68639053254438,57.0,7243,6.8,6.72,4.17
1.48,2,2,1,62.317834836918806,58.0,7244,7.18,7.23,4.49
1.0,3,4,4,62.646828504306974,58.0,7244,6.4,6.37,4.0
1.05,3,4,3,62.34567901234568,59.0,7244,6.5,6.46,4.04
1.61,3,0,1,62.17478318879254,59.0,7245,7.52,7.47,4.66
1.21,2,2,4,62.30483271375466,58.0,7246,6.71,6.74,4.19
1.25,3,2,3,60.374639769452465,59.0,7246,6.92,6.96,4.19
1.05,4,3,4,61.444866920152094,55.0,7247,6.56,6.59,4.04
1.07,1,5,3,63.08518802762855,56.0,7250,6.49,6.54,4.11
1.21,4,2,3,61.93265007320645,55.0,7250,6.86,6.8,4.23
1.7,3,1,1,59.43517329910141,59.0,7250,7.83,7.75,4.63
1.03,1,5,4,63.34630350194552,59.0,7251,6.4,6.45,4.07
1.02,2,5,4,58.921791951404714,59.0,7253,6.52,6.65,3.88
1.5,4,1,1,60.606060606060595,59.0,7253,7.37,7.48,4.5
1.51,3,0,2,60.64690026954178,57.0,7255,7.46,7.38,4.5
1.06,4,3,3,62.31772831926323,56.0,7255,6.49,6.54,4.06
1.51,1,1,5,63.64261168384879,58.0,7255,7.29,7.26,4.63
1.14,4,3,4,62.47191011235954,56.0,7255,6.69,6.66,4.17
1.55,3,1,1,61.54882154882155,58.0,7256,7.39,7.46,4.57
1.23,4,1,5,62.47256766642282,57.0,7256,6.81,6.86,4.27
1.21,3,4,2,61.5723732549596,59.0,7257,6.82,6.79,4.19
1.02,2,6,3,62.861610633307265,60.0,7257,6.37,6.42,4.02
1.02,2,4,4,61.93447737909516,59.0,7257,6.38,6.44,3.97
2.31,0,3,0,67.45635910224439,56.0,7257,8.05,7.99,5.41
1.01,2,4,3,62.75430359937402,57.0,7258,6.34,6.44,4.01
1.2,3,3,3,59.44767441860465,58.0,7258,6.91,6.85,4.09
1.2,3,3,3,59.580621836587135,58.0,7258,6.94,6.89,4.12
2.0,0,4,0,65.02213788741302,57.0,7258,7.99,7.82,5.14
1.5,3,0,2,61.716621253406004,59.0,7258,7.36,7.32,4.53
1.0,3,5,4,61.94552529182879,60.0,7260,6.41,6.44,3.98
1.0,2,3,5,60.48324240062354,62.0,7260,6.39,6.44,3.88
1.0,1,5,4,63.614838200473564,59.0,7260,6.32,6.35,4.03
1.25,3,5,2,60.857142857142854,59.0,7260,6.98,7.02,4.26
1.23,4,2,3,62.225475841874086,55.0,7260,6.85,6.81,4.25
1.23,4,2,3,62.27106227106227,56.0,7260,6.86,6.79,4.25
1.22,3,5,2,62.5920471281296,58.0,7262,6.78,6.8,4.25
1.01,4,3,4,62.149532710280376,54.0,7262,6.41,6.43,3.99
1.5,3,1,1,62.19765031098826,62.0,7266,7.27,7.2,4.5
1.1,4,2,5,62.02723146747352,56.0,7267,6.59,6.63,4.1
1.01,2,3,5,63.232963549920775,59.0,7267,6.35,6.27,3.99
1.73,3,1,1,61.133069828722,62.0,7270,7.64,7.54,4.64
1.32,2,2,2,62.29508196721311,57.0,7270,7.04,6.99,4.37
1.05,4,3,4,62.17457886676876,53.0,7270,6.51,6.55,4.06
1.1,2,4,3,62.64323911382734,58.5,7272,6.5,6.59,4.1
1.51,4,5,1,62.69896193771627,55.0,7272,7.27,7.18,4.53
1.2,2,3,3,62.444113263785404,59.0,7273,6.68,6.74,4.19
1.07,4,2,6,61.329305135951664,56.0,7273,6.56,6.68,4.06
1.7,4,2,1,62.05094709340301,57.0,7273,7.68,7.63,4.75
1.23,3,5,2,59.2170818505338,62.0,7274,7.05,7.0,4.16
1.2,3,5,2,60.9077598828697,57.0,7274,6.86,6.8,4.16
1.06,3,5,3,61.31498470948012,58.0,7275,6.52,6.56,4.01
1.07,4,3,3,61.89024390243901,55.0,7275,6.55,6.57,4.06
1.07,4,3,3,61.41015921152388,57.0,7275,6.56,6.63,4.05
1.06,4,5,3,61.89024390243901,55.0,7275,6.54,6.58,4.06
1.14,3,4,3,62.02247191011235,59.0,7275,6.71,6.64,4.14
1.11,4,4,3,60.34353995519044,58.0,7275,6.73,6.66,4.04
1.23,2,2,4,61.2508986340762,53.0,7276,6.93,6.98,4.26
1.75,4,2,0,61.55827430779137,54.9,7276,7.75,7.78,4.78
1.05,2,4,4,60.179640718562865,58.0,7276,6.62,6.74,4.02
1.31,3,2,3,62.5449317038102,58.0,7277,6.97,6.94,4.35
1.01,3,4,3,61.18012422360248,57.5,7277,6.43,6.45,3.94
1.02,2,5,2,63.67218282111898,55.0,7277,6.29,6.4,4.04
1.31,4,3,2,63.58381502890174,57.0,7277,6.97,6.87,4.4
1.19,3,2,4,62.42603550295858,59.0,7277,6.79,6.73,4.22
1.01,2,6,3,62.84367635506677,57.0,7278,6.33,6.4,4.0
1.21,2,2,4,62.033650329188006,58.0,7279,6.76,6.91,4.24
1.21,2,2,4,62.42603550295858,60.0,7279,6.73,6.79,4.22
1.01,1,3,6,63.058823529411754,59.0,7279,6.33,6.42,4.02
1.0,3,6,4,61.02484472049691,58.0,7280,6.46,6.42,3.93
1.06,3,6,3,59.59671396564601,60.0,7280,6.71,6.68,3.99
1.0,2,6,3,59.76833976833977,60.0,7281,6.46,6.49,3.87
1.09,2,3,4,60.04480955937266,57.0,7281,6.68,6.71,4.02
1.0,2,6,4,60.015467904099,60.0,7281,6.44,6.49,3.88
1.2,3,4,2,60.130718954248366,59.0,7282,6.92,6.85,4.14
1.32,2,2,2,62.84074605451936,56.0,7283,6.94,7.0,4.38
1.05,0,3,4,65.39984164687253,58.0,7283,6.25,6.38,4.13
1.22,3,2,4,58.941344778254646,59.0,7283,7.02,6.96,4.12
1.47,4,1,3,62.310866574965615,57.0,7284,7.24,7.3,4.53
0.9,4,5,5,62.824675324675326,54.0,7286,6.11,6.21,3.87
1.07,4,4,2,61.51515151515151,56.0,7286,6.58,6.62,4.06
1.01,3,5,3,59.23134890730972,59.0,7287,6.67,6.6,3.93
1.54,3,3,1,61.96610169491525,58.0,7287,7.45,7.3,4.57
1.01,4,5,3,61.45510835913313,57.0,7288,6.44,6.48,3.97
1.36,2,5,1,61.72148355493352,59.0,7288,7.09,7.2,4.41
1.25,4,5,1,62.254545454545465,58.0,7289,6.86,6.89,4.28
1.01,2,5,3,59.50920245398773,60.0,7290,6.5,6.54,3.88
1.01,4,3,4,61.287820015515905,57.0,7290,6.42,6.47,3.95
1.13,4,3,3,61.584454409566526,57.0,7290,6.7,6.68,4.12
1.5,1,4,1,64.09537166900421,55.0,7291,7.15,7.11,4.57
1.5,2,2,1,61.98347107438017,63.0,7291,7.28,7.24,4.5
1.5,1,2,1,64.17704011065007,56.0,7291,7.26,7.2,4.64
1.24,0,6,2,55.632823365785825,67.0,7291,7.27,7.11,4.0
1.5,3,2,1,62.430939226519335,59.0,7291,7.27,7.21,4.52
1.5,1,2,1,64.14035087719299,61.0,7291,7.15,7.1,4.57
1.02,2,3,5,61.27790608160123,59.0,7292,6.46,6.53,3.98
1.09,4,3,3,62.80487804878049,57.0,7292,6.54,6.58,4.12
1.02,1,3,5,62.31546231546231,60.0,7292,6.38,6.49,4.01
0.35,4,1,5,62.3059866962306,57.0,614,4.49,4.53,2.81
0.35,3,2,4,61.72566371681416,59.0,614,4.51,4.53,2.79
0.35,3,5,2,61.14790286975719,59.0,614,4.5,4.56,2.77
0.35,3,2,4,62.56983240223464,59.0,614,4.45,4.5,2.8
0.35,4,5,2,61.233480176211465,57.0,614,4.52,4.56,2.78
0.35,4,5,2,62.266226622662266,56.0,614,4.53,4.56,2.83
0.35,3,2,4,61.25137211855105,59.0,614,4.54,4.57,2.79
0.35,2,5,2,62.73637374860957,57.0,614,4.47,4.52,2.82
0.35,2,5,2,61.931187569367374,58.0,614,4.49,4.52,2.79
0.35,4,5,2,60.879120879120876,55.0,614,4.53,4.57,2.77
0.35,2,5,2,62.88888888888889,58.0,614,4.48,4.52,2.83
0.3,1,5,3,63.391812865497066,56.0,614,4.26,4.29,2.71
0.35,3,5,2,59.7145993413831,60.0,614,4.53,4.58,2.72
0.35,3,5,2,61.18421052631579,58.0,614,4.53,4.59,2.79
0.35,2,5,2,60.72607260726072,59.0,614,4.52,4.57,2.76
0.3,2,5,3,62.64775413711583,62.0,614,4.21,4.25,2.65
0.35,4,2,4,61.97802197802198,56.0,614,4.54,4.56,2.82
0.35,4,5,2,61.031833150384195,57.0,614,4.54,4.57,2.78
0.35,3,5,2,60.792951541850215,60.0,614,4.51,4.57,2.76
0.36,2,5,2,59.93485342019543,60.0,615,4.59,4.62,2.76
0.35,4,3,3,62.48624862486248,53.0,615,4.53,4.56,2.84
0.34,4,2,4,62.36080178173719,55.0,615,4.48,4.5,2.8
0.3,4,4,4,62.26851851851851,54.0,615,4.31,4.33,2.69
0.3,4,1,7,62.004662004662,57.0,615,4.28,4.3,2.66
0.3,4,1,7,62.52927400468384,56.0,615,4.26,4.28,2.67
0.33,2,6,3,60.801781737193764,60.0,615,4.52,4.46,2.73
0.32,2,4,4,62.100456621004575,55.0,616,4.37,4.39,2.72
0.34,4,3,3,60.792951541850215,56.0,616,4.53,4.55,2.76
0.34,4,3,3,61.43646408839778,55.0,616,4.51,4.54,2.78
0.36,3,4,2,61.15342763873775,60.0,616,4.62,4.57,2.81
1.51,3,1,1,62.64564770390679,59.0,7292,7.31,7.28,4.57
1.51,3,1,1,58.72170439414115,59.0,7292,7.53,7.49,4.41
1.14,2,4,3,58.3454281567489,60.0,7293,6.87,6.91,4.02
1.01,1,5,5,64.24050632911391,57.0,7293,6.3,6.34,4.06
1.2,4,2,4,62.007434944237914,57.0,7294,6.69,6.76,4.17
1.04,4,3,4,61.69230769230769,57.0,7294,6.47,6.53,4.01
1.04,4,3,4,61.52671755725191,56.0,7294,6.53,6.57,4.03
2.01,0,4,0,58.70224378411157,66.0,7294,8.3,8.19,4.84
1.08,4,3,3,62.290076335877856,57.0,7295,6.53,6.57,4.08
1.03,4,4,4,60.73059360730594,56.0,7296,6.54,6.6,3.99
1.27,4,2,2,59.90063875088715,57.0,7297,7.08,7.01,4.22
1.23,4,1,5,61.96363636363637,55.0,7299,6.86,6.89,4.26
1.5,0,3,2,56.08465608465609,62.0,7300,7.6,7.52,4.24
1.33,3,2,2,61.911554921540656,58.0,7302,7.04,6.98,4.34
1.63,3,1,2,61.46728354263055,60.0,7302,7.59,7.54,4.65
1.01,1,6,4,62.20472440944883,62.0,7303,6.29,6.41,3.95
1.52,0,1,5,64.87232574189096,56.0,7303,7.28,7.21,4.7
1.54,1,1,1,63.34470989761092,60.0,7304,7.31,7.34,4.64
1.25,2,2,3,62.14852198990626,56.0,7305,6.91,6.96,4.31
1.34,3,6,1,61.51665485471297,58.0,7305,7.04,7.07,4.34
1.01,2,5,4,62.60869565217391,57.0,7306,6.28,6.37,3.96
1.01,1,3,5,58.214553638409605,55.0,7306,6.65,6.68,3.88
1.5,2,0,3,60.45236463331049,63.0,7308,7.32,7.27,4.41
1.5,1,0,3,63.61746361746362,58.0,7308,7.23,7.2,4.59
1.5,3,0,3,61.675824175824175,56.0,7308,7.33,7.23,4.49
1.2,2,5,2,62.71312083024463,57.0,7310,6.7,6.79,4.23
1.11,3,4,4,62.7748294162244,56.0,7310,6.62,6.57,4.14
1.22,3,2,3,60.76867295141408,59.0,7310,6.93,6.86,4.19
1.39,3,5,1,62.6950354609929,58.0,7311,6.99,7.11,4.42
1.02,3,5,3,60.00000000000001,59.0,7311,6.56,6.54,3.93
1.27,2,1,3,59.196617336152215,60.0,7312,7.11,7.08,4.2
1.23,2,2,2,62.4540778839089,56.0,7313,6.79,6.82,4.25
1.23,4,2,2,62.29985443959244,58.0,7313,6.85,6.89,4.28
1.51,1,5,1,64.21125781792911,58.0,7314,7.24,7.15,4.62
1.51,3,0,2,58.37193911317009,60.0,7314,7.58,7.53,4.41
1.42,3,2,1,61.570535093815145,58.0,7316,7.22,7.17,4.43
1.21,3,3,3,63.0321135175504,58.0,7318,6.72,6.67,4.22
1.2,2,3,3,62.023460410557185,55.0,7318,6.8,6.84,4.23
1.55,3,2,1,61.97564276048714,56.0,7319,7.41,7.37,4.58
1.37,3,0,5,59.42228335625861,61.0,7319,7.29,7.25,4.32
1.52,2,4,1,63.070539419087126,60.0,7320,7.25,7.21,4.56
1.21,3,3,3,62.225475841874086,58.0,7320,6.78,6.88,4.25
1.51,3,2,1,62.96809986130375,59.0,7321,7.26,7.16,4.54
1.02,4,3,4,61.27790608160123,57.0,7324,6.48,6.51,3.98
1.02,4,3,4,61.01694915254237,57.0,7324,6.48,6.5,3.96
1.41,4,2,1,62.745098039215684,56.0,7324,7.11,7.17,4.48
1.33,4,1,3,62.58890469416786,55.0,7325,7.01,7.05,4.4
1.11,4,5,3,62.18867924528302,56.0,7326,6.59,6.66,4.12
1.02,4,4,3,62.004662004662,56.0,7326,6.42,6.45,3.99
1.56,3,1,3,60.78301260783012,59.0,7326,7.56,7.51,4.58
1.25,3,2,4,62.71929824561404,59.0,7328,6.82,6.86,4.29
1.03,3,4,4,61.82380216383307,59.0,7328,6.46,6.48,4.0
1.19,4,1,4,61.58357771260997,56.0,7328,6.81,6.83,4.2
1.05,4,2,7,61.16578349735049,55.0,7329,6.62,6.59,4.04
1.01,2,5,4,62.85266457680251,60.0,7332,6.33,6.43,4.01
1.01,1,3,5,62.41134751773048,59.0,7332,6.32,6.37,3.96
1.3,2,1,4,62.08869814020028,59.0,7333,6.97,7.01,4.34
1.58,0,2,2,64.6896551724138,58.0,7333,7.28,7.22,4.69
1.06,4,4,3,62.12700841622034,55.0,7334,6.52,6.55,4.06
1.21,3,5,2,62.601028655400434,58.0,7334,6.82,6.79,4.26
1.13,0,4,4,64.49165402124432,55.0,7335,6.62,6.56,4.25
1.23,4,5,1,62.1090909090909,55.0,7336,6.91,6.84,4.27
1.0,3,4,4,62.313139260424855,61.0,7336,6.38,6.33,3.96
1.01,4,4,3,62.54886630179829,55.0,7338,6.38,6.41,4.0
1.44,0,2,4,58.26028320971005,69.0,7338,7.49,7.34,4.32
1.2,3,6,2,59.694989106753816,59.0,7338,6.91,6.86,4.11
1.12,3,3,4,58.351568198395334,58.0,7338,6.87,6.84,4.0
1.04,4,4,4,63.011583011583014,56.0,7338,6.5,6.45,4.08
1.41,2,2,1,58.513513513513516,57.0,7339,7.36,7.44,4.33
1.51,1,2,1,59.919571045576404,64.0,7340,7.53,7.39,4.47
1.51,3,2,1,60.22957461174882,62.0,7340,7.43,7.38,4.46
1.51,3,2,1,62.17331499312242,58.0,7340,7.34,7.2,4.52
1.52,3,1,1,62.53405994550408,56.0,7341,7.35,7.33,4.59
1.33,3,5,1,61.98172874209417,57.0,7341,7.15,7.08,4.41
1.0,2,4,3,61.11975116640747,60.0,7343,6.4,6.46,3.93
1.06,4,4,4,61.92660550458715,57.0,7345,6.53,6.55,4.05
1.06,2,6,3,62.796027501909855,55.0,7345,6.53,6.56,4.11
1.4,2,4,1,60.5316973415133,60.0,7345,7.29,7.38,4.44
1.59,2,1,1,61.89839572192513,58.0,7345,7.46,7.5,4.63
1.37,4,1,3,61.474269819193324,55.0,7346,7.18,7.2,4.42
1.01,4,4,3,61.80124223602485,55.0,7347,6.42,6.46,3.98
1.21,4,4,2,61.24542124542125,59.0,7349,6.8,6.85,4.18
1.54,1,0,2,62.89222373806276,62.0,7349,7.3,7.36,4.61
1.0,2,4,4,63.722397476340696,57.0,7350,6.33,6.35,4.04
1.24,3,6,2,62.42690058479532,59.0,7351,6.82,6.86,4.27
1.02,3,4,4,62.03125000000001,59.0,7351,6.39,6.41,3.97
1.02,3,4,4,61.93050193050193,58.0,7351,6.45,6.5,4.01
1.01,3,3,7,61.33540372670807,58.0,7352,6.48,6.4,3.95
1.01,3,4,4,59.413580246913575,60.0,7353,6.5,6.46,3.85
1.14,4,2,5,61.89410887397465,56.0,7354,6.69,6.72,4.15
1.01,4,5,3,62.052877138413685,56.0,7355,6.41,6.45,3.99
1.52,4,0,2,61.904761904761905,57.0,7356,7.33,7.37,4.55
1.4,3,3,1,61.991584852734924,60.0,7357,7.16,7.1,4.42
1.51,3,0,3,60.716700473292775,60.0,7357,7.43,7.36,4.49
1.09,4,3,3,61.236802413273,56.0,7357,6.62,6.64,4.06
1.05,4,3,4,62.15384615384616,57.0,7357,6.49,6.51,4.04
1.02,4,3,4,61.49116064565718,55.0,7357,6.49,6.52,4.0
1.46,2,0,3,59.66101694915255,59.0,7358,7.36,7.39,4.4
1.24,3,2,4,61.22743682310469,59.0,7358,6.91,6.94,4.24
1.31,3,3,2,62.18727662616155,56.0,7358,7.02,6.97,4.35
1.21,1,3,3,59.104046242774565,61.0,7359,6.95,6.89,4.09
1.2,3,5,2,60.34732272069464,57.0,7362,6.98,6.84,4.17
1.51,4,1,1,61.152542372881356,58.0,7362,7.33,7.42,4.51
1.12,4,3,3,62.05860255447033,55.0,7364,6.64,6.67,4.13
1.5,2,2,1,62.121212121212125,59.0,7365,7.24,7.28,4.51
1.37,2,5,1,62.48216833095578,59.0,7365,6.98,7.04,4.38
1.51,1,1,2,63.88308977035489,63.0,7365,7.2,7.17,4.59
1.03,3,4,4,62.249614791987675,57.0,7365,6.51,6.47,4.04
1.25,4,2,3,62.17391304347826,57.0,7365,6.92,6.88,4.29
1.01,4,3,5,60.582822085889575,57.0,7366,6.54,6.5,3.95
1.01,3,3,5,60.27607361963191,58.0,7366,6.53,6.51,3.93
1.01,3,3,5,63.024544734758514,59.0,7366,6.38,6.25,3.98
1.01,2,5,4,63.42229199372057,58.0,7366,6.38,6.36,4.04
